pose,correctness,angle_elbow_l,angle_shoulder_l,angle_hip_l,angle_knee_l,angle_elbow_r,angle_shoulder_r,angle_hip_r,angle_knee_r
Anantasana,1,105.9928964590841,95.96574492148866,144.88118756595335,52.68770241007668,147.8010133356256,50.135078758888866,133.37297203994248,126.57962131731075
Anantasana,1,44.59458818262118,42.713575315381455,140.58937234090942,3.234715702406769,42.66661408278743,55.04634520917489,93.08787254540009,81.5666233534821
Anantasana,1,159.07435518041137,129.0360624982319,10.241687929484216,159.4277561771918,163.44833689855125,175.93947235885778,171.10160844472293,16.419269354241976
Anantasana,1,161.99531225735427,19.761034551360872,140.21319717682618,146.34082049868354,140.678317947461,46.541763338412295,146.88095246673115,152.64239980947517
Anantasana,1,167.6693623931625,171.74562203772183,34.34690426690589,179.3900709429781,179.95925911879456,172.90595147185863,147.87723652437984,35.01705418463063
Anantasana,1,167.63061767238676,19.31567955362969,32.508707320393796,49.31942171076411,69.96486304596532,177.0502726870556,168.45372364954807,179.26575967429636
Anantasana,1,163.69045793834226,29.842722029951208,164.24520634068531,168.28124583297011,149.4252844655968,179.12701659935286,118.93494289017576,127.22627513351546
Anantasana,1,170.57139366375813,39.66978931016831,163.89115136354835,169.12778091430522,156.7550648877258,31.153664406731885,97.62935976615918,147.1917025988554
Anantasana,1,168.50340932665637,168.49315514252095,171.92095267425907,141.6277597421145,167.94652014427868,50.81925600800314,160.4056805624441,173.37831265714536
Anantasana,1,141.08548278218547,69.44677383655753,124.05260847065453,113.3397389454546,167.87015788161128,95.99098070921798,163.466013284028,171.8171386678634
Anantasana,1,129.637288237264,48.84018873578066,170.62667055132778,164.28670591006443,177.6585231483719,107.92179242839975,68.058474820197,172.28305595782152
Anantasana,1,125.39470818371778,79.61904054920637,170.6885146169259,154.89719121764128,159.55367216301997,131.8314602752232,161.368341272548,162.39944960384287
Anantasana,1,126.11872337550741,123.07112511150032,129.33907472209782,110.79586264941116,117.03912420201004,84.76172815562475,120.26834678534331,149.1681515724927
Anantasana,1,140.24937168047222,107.05259811545432,139.91814229359667,174.12891604103552,89.52962985368607,84.32434838293347,54.49813852871386,107.95485807859679
Anantasana,1,60.79271825925284,26.55392091677595,168.83761376271679,173.3300685505666,178.02578902674477,149.45368675332193,8.19805313934366,121.08605387759656
Anantasana,1,172.88421608042393,153.24942846279592,137.8105751804898,167.47164783880393,132.89888458701517,92.61283642352986,121.53447628047832,142.80785718455854
Anantasana,1,62.3080011756964,72.40627779936936,6.796316297336327,111.65524107242999,86.51512039222298,133.69364660392372,131.69447017958984,176.81133157485326
Anantasana,1,143.2592867566623,70.55033586751159,21.7009512837126,143.0329123835942,127.02994363386328,175.0453537451538,130.813815717545,153.17542533456069
Anantasana,1,139.75600758468244,121.99387004353788,29.16405553193237,165.96733449959376,138.58920975798745,177.62554091287512,171.5106756386404,161.78151461882084
Anantasana,1,144.78341263335875,119.61238199784525,5.345789779480178,173.86237168238034,145.25200418079308,114.63394150490603,157.72177210781805,148.10035558435018
Anantasana,1,171.4488795502636,152.44329527049976,165.14240280568268,176.1492558761818,165.5986455084673,107.2496087644979,33.091837117897285,115.5232496365758
Anantasana,1,158.52134673823144,5.681274014790917,145.80146916916456,169.3115441504403,165.51386846799733,132.51715268270124,80.96088875803977,163.32890518098745
Anantasana,1,88.75903826288246,69.35320788023897,159.4028646640351,157.12539152678931,128.7002478890241,69.38388082995091,68.90643938905667,153.50077795669236
Anantasana,1,167.5042708650641,93.87474177966305,66.27465297689271,166.528641402328,98.00224845110591,178.1161522874907,163.23415484112064,176.41988911544607
Anantasana,1,157.0089587581473,81.50998800687954,46.338094547098706,171.223005494596,81.6488861636182,176.1183419670462,141.05628671524818,173.662504942041
Anantasana,1,120.74290391123708,168.60381229255182,135.9502723313952,168.28067597205245,161.29293114051356,111.9236375511457,49.853172928708986,154.34408393003088
Anantasana,1,34.14026361921393,170.3763931958948,164.20680685553194,172.17057248774486,170.33750745589035,101.50169367384467,57.95361288276218,172.0996165276623
Anantasana,1,42.41332374049938,174.39717631710926,165.20126560430563,172.87092838122737,167.97039831943437,96.00238636640887,62.77780109396465,175.77638216404745
Anantasana,1,34.549952908917525,169.57511202049517,76.61117671572724,154.21759764062733,172.0512255297504,111.27488000538435,175.13653173657787,171.45493293641917
Anantasana,1,132.14796425751126,150.67324731719492,150.46952777501906,175.46887076330688,167.97029158842503,155.68001770437564,27.74036129733312,165.4164028090945
Anantasana,1,27.059480457936722,171.8051120498259,84.04086575779051,141.5893641251191,173.07204491013525,112.652331136579,174.10561157118147,169.4130589081185
Anantasana,1,32.680047981406794,172.72610302847045,166.24639594669802,163.4856592314848,177.31150226685182,92.72000538174717,60.77621944454101,145.4804842940238
Anantasana,1,27.457496339917704,176.07913676889976,168.65078481102157,173.67854461963486,169.5323311924195,81.21124841744637,68.06678832869586,173.9355840283636
Anantasana,1,31.73517896184162,178.32923013714915,164.54699881714308,172.0027240871685,173.36768114213348,85.69353464120071,67.44951691954894,145.3613555032423
Anantasana,1,28.109878624950987,174.86257886864013,162.91269244958264,159.02532270245624,173.393558957446,92.66465113445753,59.176874459906465,173.9460927802136
Anantasana,1,29.06500234592174,174.62150039496427,164.21624224088558,174.39617205299245,170.43078612677377,85.76510770383703,59.658294666009176,171.0117697040769
Anantasana,1,32.970585695118984,172.9967904935001,168.95915461698723,173.9730859413513,171.89707572269478,91.37271950357928,50.22249308288437,165.33533235257377
Anantasana,1,32.19277558692662,171.6079440250363,167.05452670906004,171.5546526220751,172.58505457885695,88.66882574936086,66.24924811388155,125.01035520822369
Anantasana,1,28.618660273877815,177.18320120934283,164.53833808838888,172.9267861676915,175.86739842489928,96.06814375867484,60.813046005166846,177.65362654943698
Anantasana,1,113.18657946865955,177.85164816292394,122.1448546313274,175.70782848754106,179.9302996368543,152.3585611865673,55.623090235928274,178.6481059624756
Anantasana,1,31.61118200468988,178.166435487428,159.9096079931047,120.14169318599944,179.61023783965126,103.76282615762972,62.313375643566175,157.0257942359629
Anantasana,1,28.311990990573275,177.06011674223012,159.95732084956248,164.42003277848644,167.8921235916418,65.19519133769364,92.08513134309626,114.45355684366722
Anantasana,1,33.247165926100685,173.40741353064774,179.32471909528581,169.31021781702265,175.34573665754704,83.49514452451388,75.48460822374719,165.48759133911645
Anantasana,1,25.972675520345597,177.1471106623234,168.72855660561896,176.8810324465578,165.98894281664246,64.7550832682136,77.98705839017933,163.35219771211223
Anantasana,1,29.09767594601753,176.93895452998743,163.81521565696062,171.51574870628383,170.17211488306603,62.81100979142655,98.16081540969844,101.07909017637081
Anantasana,1,25.823790036644617,176.24010458629797,166.73777471023874,175.53781045556468,156.10886620317686,52.35155995073948,91.0280600077148,167.79716644089527
Anantasana,1,25.763005109342583,179.38204010437826,152.0331658550002,153.11777655133508,158.61580665741417,53.890089843639764,89.65601700690124,168.6936161929725
Anantasana,1,127.9901664965183,126.42282954444224,122.85209036306043,64.921580867499,54.58979728781124,144.3927826464374,30.08244271464976,73.97240159925386
Anantasana,1,28.88820100639439,177.21509398260534,158.4038079012602,150.58158459449234,168.5363284811659,60.44069872198878,95.48752147582876,162.764967467359
Anantasana,1,146.42665902569735,125.76823911604507,72.59914826451607,151.85743299975826,175.1977151634632,77.90472885390756,56.56686350856105,154.90524342570873
Anantasana,1,81.84080189701643,85.32528297572694,122.46893397366564,172.64926279398824,80.98417140882151,76.68288968082075,122.62660216895019,173.96271891982138
Anantasana,1,119.13905470984668,146.06616683167812,155.5967645375905,33.357956489373905,47.54056463593324,105.25454104644737,130.3420873236179,62.03458572076317
Anantasana,1,151.61135357613057,171.886395532767,146.86881331569774,33.38400893532938,179.3457931744534,0.7290751771974535,94.69136440328032,152.45757070385415
Anantasana,1,99.17775790051037,44.82694347354023,2.632262773147656,157.01189459096327,176.32943404017888,41.06419624432719,14.122109981696553,169.91732191881593
Anantasana,1,166.25084908702615,167.94910426298404,106.70104352144159,47.67838082569648,155.1118367825332,76.92053773134305,28.827949948394313,151.28656442472837
Anantasana,1,161.14988471828693,147.90837684096167,37.936338748560395,179.6958092418101,153.72159860164095,92.37977182425226,141.2659661824541,38.03500777342567
Anantasana,1,106.4801041445301,72.5769585433675,100.84600902442236,68.84250131287078,143.46351605762612,24.857618004865763,113.70210217764156,84.00075436152734
Anantasana,1,130.15201847817545,28.802835164907535,104.81229698781439,89.17168422784556,118.10541508611823,57.79285167068707,108.25108721358879,170.92235745413655
Anantasana,1,142.11825023233507,123.02075558465057,104.84504737030997,175.66859643082913,159.58749083648834,132.93025359330136,77.29361702885677,139.5109888053153
Anantasana,1,119.87155554191979,118.2634867733786,169.32482222015517,176.23060598452514,156.7319890450285,60.75654629016091,111.82427663717692,105.73701554945563
Anantasana,1,170.14058979248387,65.40303716351112,172.09320287820944,177.1143887751015,165.66880938347157,128.80217447955175,91.0549005589387,164.63248862721187
Anantasana,1,164.66948037217972,74.42217079425468,135.30903729804544,172.4006235405876,171.53797169868636,75.68288511001522,97.32192047709944,155.3524497800902
Anantasana,1,164.34480513722102,171.38543433899338,177.3702325859056,171.624676426017,166.0132510013115,72.97987408392586,68.63851188859482,164.92685851402467
Anantasana,1,163.48457740258394,144.05175107649413,157.37105575459873,170.83515674834823,138.45347236770806,154.6069895278468,76.9470186373787,156.52770897062197
Anantasana,1,121.6682922719177,157.90384939139688,125.49769664393659,161.29463965888854,130.11635783261056,153.3455823393417,55.4935549849388,173.44866330186406
Anantasana,1,174.60311786915327,88.02318942082118,172.56820440947945,174.19221352518414,159.9478241802171,67.03142950022246,72.39290134072762,167.5667570371452
Anantasana,1,160.31562466098455,80.21753417784562,54.35404807932753,152.43083487876714,152.9347865549148,66.05451267490653,70.70221740178751,163.88324931191593
Anantasana,1,145.0860569474694,79.1221271144027,169.38173916825033,175.2298226048863,158.04593437116233,70.16372047133926,64.4080148319491,158.02239748052892
Anantasana,1,157.47930388818943,96.68043257618794,164.20202836019052,175.3557403482418,152.91389156242437,67.65058713409617,62.705953171955706,157.60893683290615
Anantasana,1,109.89462720265183,101.35829588816242,93.30494702791168,143.75220043425853,162.37901625431138,92.717409111772,77.8655169314199,162.33047301890102
Anantasana,1,112.90029503685784,119.53350963529081,134.78630445919546,179.7137096605186,179.73391019443733,120.0377799520221,43.992510481403386,157.89832287301672
Anantasana,1,116.06775034906693,98.29078335361753,143.31783517032463,163.07677808172733,163.61289946451618,83.61566913317921,52.52529223197322,138.9835718320895
Anantasana,1,157.41683178705554,136.9345057235683,142.13618564199896,176.03377865050706,140.89594800220945,157.69792979443287,41.75381367776049,160.9724328191543
Anantasana,1,172.42837268266075,139.52216027547468,122.84120847853144,157.76036152149976,120.98126823750502,145.44662808627535,67.00967750362813,120.77768772078409
Anantasana,1,147.19794419143514,166.81771235558816,35.163533734489235,148.19918912078035,157.70259906874978,127.3599866360387,132.18990807383202,174.37677248963075
Anantasana,1,96.22044852122032,61.3971097236864,48.28726484394539,112.96659156803449,126.87299100437099,179.72012912246416,137.41383893830215,174.40003102471593
Anantasana,1,68.67905349377615,21.09491341768694,144.3840343968957,172.01339192523525,144.91437763612504,166.2261923395934,13.165343580427036,161.38634156410234
Anantasana,1,0.916139630438271,29.943734410307613,149.98520343810185,145.18414759427236,179.2943768115043,151.15097128902624,25.149046396010792,156.30312171033555
Anantasana,1,65.86744647283834,55.42402599073281,88.70914299582006,114.52323347757468,166.7554760971234,138.0384971419157,105.44479569161741,142.0993417454549
Anantasana,1,47.89904345584663,97.17007899584384,84.29775941207635,126.48115252548865,117.10670412272454,166.29327482104142,95.64163562331964,147.43833364243204
Anantasana,1,107.88176797890128,98.85812735289115,128.9684982868218,152.2986647351288,136.8079029452117,179.66280786856123,152.46413259831834,163.94180832170068
Anantasana,1,25.557693331172633,39.4622166499252,122.0606614315262,167.42555570213,153.57637946416452,171.68711767790157,26.474717149838263,167.00797893676094
Anantasana,1,160.22653769108697,118.31377212441855,179.60791247253155,154.76289191098093,103.96504710921046,172.2084047510513,61.10648944249911,155.62706811552954
Anantasana,1,177.02832211803522,115.37508729923204,169.63995745852964,172.6121163410641,88.95149273135856,82.12615000862309,43.569786970061905,163.48719072259817
Anantasana,1,14.769979615161958,172.60869586259977,166.33272061145752,176.25785817657186,162.88142145658878,83.71030265404687,76.64743414568098,153.77057403729344
Anantasana,1,23.897286976289777,173.5365672525814,164.1909966578403,173.48410614709005,165.78259360254611,74.48253512958883,81.71076232672685,154.79599367912598
Anantasana,1,19.22470009431806,175.30490025309282,176.77536573924678,164.78971758237535,158.51184170734157,56.73152979402545,141.2924090970946,133.46849094714028
Anantasana,1,25.38128498471353,179.24540855633853,159.90380313952394,171.1494282420779,160.97896923599865,47.63654025665847,109.31911138736365,126.17335522387349
Anantasana,1,127.42447645818206,165.62817945486026,163.50713509213264,173.19926499408623,167.52927192744193,35.69083919912453,106.81852648089726,162.38454296825697
Anantasana,1,18.21149794015563,137.3210699814318,176.63987927800088,125.96479264129815,168.73127899366523,46.65256604243108,120.3410306542817,168.9379218821895
Anantasana,1,168.02609188259012,152.3780737702953,172.87205122816346,15.211152655253494,166.18451500694545,167.73421043467815,41.62984656274687,165.0370940865632
Anantasana,1,179.38890475773093,117.15884799237915,102.55115149095502,25.91664294435052,104.95386576973581,99.57259731464748,30.883689393677873,154.95730646025768
Anantasana,1,165.85385959968008,142.49712716044542,74.31433311629291,152.67441022839938,163.9129021468144,101.57913285771515,58.4673848426803,177.97724873742504
Anantasana,1,177.07431353935414,82.78216420926844,131.19590538744282,120.1508707942265,74.67663536433423,172.2902049666945,86.27335536409538,179.66258938997254
Anantasana,1,168.12200274543588,152.62855981371013,179.19429783856432,167.0382576141221,156.218517722164,76.09816107693621,83.00262317715743,106.46172803917611
Anantasana,1,168.34569067615985,162.89976735972417,130.41799699010863,175.97254776911666,159.2402949158549,174.7871942060541,14.825145011606004,144.2921351149618
Anantasana,1,145.9554969045912,163.50645720917052,128.70644948042974,176.54514646193013,81.1275992610133,133.3988318307907,14.256480134306228,149.44586614622472
Anantasana,1,118.654847911637,101.85962428083957,146.65125433254855,175.1032939624442,170.56462565136903,91.26199741222418,55.186989644227495,150.8928717466722
Anantasana,1,133.15333772627997,91.75987033101906,132.9057401925631,175.29369557086056,176.0268887254778,97.47299695913708,42.6342595945742,138.43515458118074
Anantasana,1,109.93580202306248,103.56534001332305,149.11403838410592,177.1569199640494,148.49412968721762,78.09537695519599,44.842533607137234,137.43129410344054
Anantasana,1,173.4872305601117,155.1242218065155,70.70069696116742,137.74360279637824,161.804845663337,152.6842189699272,118.92634301806935,167.19910730934228
Anantasana,1,33.40445418546545,37.83545996289804,122.08303124555808,167.84238557042454,139.9662188964698,174.82403650381443,100.37267232563573,170.02677310395003
Anantasana,1,16.841308316530203,41.12874918842481,81.45113775126052,148.2867189107674,130.23736946329558,166.73316650845192,93.61605722316865,167.7287585716462
Anantasana,1,53.584750004166935,57.811987837438764,100.85563229258477,144.2831430583363,147.84273818261516,165.70241944230565,108.48660247462875,149.584660880584
Anantasana,1,102.27247865362496,82.88504661644426,108.73601754033622,111.27239185588928,177.86639068305354,160.70170919541158,130.14115371384182,143.16804646619156
Anantasana,1,169.84837589991508,127.58209144483003,128.60475802188515,133.1257957685843,160.56747438700944,160.20888091486987,154.69919223208936,156.6929994783489
Anantasana,1,63.16752070658782,102.51538105853663,81.33868673002335,40.41877744834081,156.27973969085042,170.89957528016197,150.37523527139206,153.66607796085742
Anantasana,1,136.57828390676175,168.47753138735857,154.92596948069612,159.68055282774117,143.0513982810675,171.74347072177503,62.51229071847817,179.68424285057327
Anantasana,1,128.36104058880676,108.11600189944475,45.811373179401436,175.63243277032396,162.9071561721578,92.00032181504484,164.31948538550364,167.73175204074255
Anantasana,1,128.41635543415632,179.6785001459276,153.22738479127617,173.38282367591216,144.0885146324759,175.1263040353408,41.630123287424915,178.1368076886899
Anantasana,1,35.143534395571166,163.60233302998967,166.6830781683426,173.54735946268633,124.84893198584462,96.90487431301153,41.30063477453796,156.7035064377967
Anantasana,1,27.997787943768728,168.0340413836691,169.73790213861056,175.38566859312363,91.27197516235488,69.22006371306384,45.69682315396274,178.5164237847263
Anantasana,1,23.075375304495413,167.11630105665915,72.061277503928,142.66652384237415,158.8022349785703,99.50846523779353,178.39976242525395,172.47906083967828
Anantasana,1,20.078745193487336,174.35928146924047,131.78374726945748,22.791554424219765,101.79216106312523,63.020557542782186,175.33564591502537,177.0496363837741
Anantasana,1,18.412704820312996,176.5113351938939,142.45122842966796,53.45743620921047,160.66599969904328,75.39864659426131,141.52246735559194,158.9310645718228
Anantasana,1,25.37209800587695,173.55636068942803,170.14789899318583,175.9114529334441,120.44079534135189,71.09936747880826,66.00812611581549,145.12771479648583
Anantasana,1,127.34734397845111,148.3519513925603,176.96978753998752,171.86266598039887,169.8911584124217,68.32416820143251,103.64196368116181,147.3415169268028
Anantasana,1,10.353239493062055,169.0203138459665,163.7169518206799,172.3403217033416,124.89831907888666,45.254040990515925,73.42441495063635,127.95152275030946
Anantasana,1,155.68604757782694,134.09758411911372,167.6628862700652,15.933449957942527,136.44736967808888,30.918791323989506,57.7699360654676,148.42831184453433
Anantasana,1,154.1045759167059,168.12517603166435,153.9353247179227,2.9848887426685455,131.10173970844124,135.68052614950145,40.78362357137823,168.2493816383648
Anantasana,1,114.05390043537781,158.1652262747375,163.5069696527081,166.84507898023315,75.96823316421262,13.781992180100085,39.224100498703955,65.9338030767877
Anantasana,1,179.80683698216447,163.88433276046987,126.50884986553817,77.10534182457269,121.66121107179737,28.973994874988794,152.8000837094867,155.3607050094433
Anantasana,1,179.9629161484097,156.04797449167432,156.80312097326285,153.11186521695726,159.0996599439554,45.601151449089905,109.43773406331479,61.30654677227489
Anantasana,1,161.4555304914091,53.338792728036616,158.82538995875123,178.1363146651745,165.2707912914314,168.86105344493632,121.31026982175389,130.58406485029093
Anantasana,1,155.7759378922961,60.57468113579794,156.51637796176266,177.06780604150853,6.757953424136225,60.72850681643249,125.95062354360641,163.7833509362558
Anantasana,1,179.12923403267934,176.06843776845733,158.49343391323407,173.91518642343908,152.67327339944777,58.089391854403125,96.4076533022728,129.7046449735446
Anantasana,1,172.5195736075173,81.04460053722775,156.10101860973086,177.26168536918576,163.34146966149066,60.98910020542498,103.82023267004594,150.16011028297265
Anantasana,1,174.04587535151478,76.31583908240131,162.7563980158454,173.04694095019502,175.38475588330402,101.82899608851962,88.4217522992857,119.44459515504184
Anantasana,1,167.29178305410605,78.34779367249902,160.35204904337687,175.80546999565274,138.3325983866468,67.0982393020488,97.6618128768442,129.43027735675258
Anantasana,1,163.45658707727952,70.74418430387988,165.3129568931844,175.40480853076855,149.02837863587405,59.470203919455116,101.03487752087179,150.2274696856093
Anantasana,1,150.14039160571767,103.923419465932,149.16424126661855,176.05031359254323,173.40047972226614,92.67313218487514,32.1334323127888,120.20717852350698
Anantasana,1,166.59703583074383,158.47501806302313,31.171052256856907,172.59344093697078,139.74342355990876,164.91544917271239,73.86934463385403,178.12524092311898
Anantasana,1,64.45094591277328,97.13456419519147,65.01041101969514,136.33478881650512,162.11606087046383,179.29124257491245,113.71255567107929,119.09930703386324
Anantasana,1,59.08165336697415,79.75696863805601,98.54526383715509,162.98511567051446,135.63825119087048,156.31570000832994,53.9807618223261,174.29652859069088
Anantasana,1,115.16180222533153,117.8841071673508,117.2753077033579,163.53467209078104,147.21849937330444,160.6592308315192,18.39509772772175,160.26011479409527
Anantasana,1,24.38856565245293,55.62090777526626,106.13691168969089,156.5671195813608,17.71532200534917,37.92896318086106,13.984464567070072,176.4284273317398
Anantasana,1,14.148803315190174,1.0403098867887828,137.68144869696576,176.85426212718738,71.03681279261849,89.65044009983194,10.826815127694971,178.20359138445892
Anantasana,1,170.9958248787596,157.80474554495592,130.44492868089415,158.15776396123596,88.0856142713747,77.47860920439706,161.54333740356296,164.19596506204797
Anantasana,1,168.62315821020928,173.92317611307112,136.69954189252982,169.187485899634,160.66278523496163,156.4901277502536,2.465562972075311,162.1812796888297
Anantasana,1,157.94314922188858,174.80744000993454,135.56880233935402,160.7298970075898,178.35364024672336,179.67770774028338,159.24354603218336,165.81384369972815
Anantasana,1,159.11704646221997,144.63684490745644,7.3965465437446305,77.77732881572177,154.68918696108133,147.37245139704953,157.86196326356435,165.58706670211436
Anantasana,1,142.50915026700542,179.63446084176923,12.080950241562299,107.8080498713864,153.9968807441243,164.90084660369848,160.98895058286297,172.3363377610213
Anantasana,1,3.8365628577957547,48.48554357707292,157.63242609069863,162.48384371286883,96.9328358889784,80.008553686497,139.05473047372294,172.8693740271337
Anantasana,1,38.82143590452595,101.53198096435113,66.37378122818598,166.91274031147935,10.150132027641838,81.06512204078837,115.00452385997556,102.13750775648396
Anantasana,1,15.7597177648975,156.36555518171426,26.714300676284267,179.26693602546007,59.73139528651015,150.8858205374397,55.013263178496345,71.12009772539031
Anantasana,1,174.93557996985066,7.974400752656084,170.98401255632353,173.04132475181333,179.21319549941293,28.269083876062297,174.9526586180938,145.1794425536808
Anantasana,1,168.5640254487501,145.00064301317462,130.40168018989067,139.71600519161967,177.06793036316907,14.095942594406864,160.31173447211387,167.82996595821206
Anantasana,1,169.55441342771695,142.16269842177442,143.3661710149485,153.11105978462004,173.12558966644104,16.10122894373496,157.5960357069936,171.98721247835795
Anantasana,1,171.60302293691885,24.563807518689984,163.15518824151218,158.26919060766613,150.51439119501313,166.67637723063396,141.11564339060214,146.6443718233896
Anantasana,1,130.08471021138035,132.13013750860483,171.1827218680995,149.12761134299924,169.74321051493226,172.63600089373801,28.431602488809435,177.9557047056318
Anantasana,1,148.14757644666736,12.166118639115036,167.90692264019725,170.00783790605107,148.95799464401844,149.47794684046843,169.88473058949077,161.61952855752662
Anantasana,1,175.73394216501325,122.3690082897785,158.83207354421646,174.54564476203305,176.63508283942232,3.3678135096192054,173.12216122592454,177.86085828299804
Anantasana,1,172.47468099877014,111.63393910294104,161.95469068482834,178.47424362831615,174.19961776542755,1.031856449471405,175.97544182459922,176.63890256304123
Anantasana,1,168.71065086771387,123.06575620928525,162.87027972861026,179.44327287732753,174.95288825082136,6.655235336043688,179.8618665489579,175.7529195051281
Anantasana,1,164.55823891745095,107.97062118144568,169.22992866361534,171.97753974588235,177.15467886686702,3.072271554204437,177.57494981293908,175.81343539026818
Anantasana,1,153.85747557737196,106.49948952713414,166.20419868982322,179.48415344238953,176.931963776357,1.6958741467445253,176.20357847865344,173.427150952194
Anantasana,1,94.73361334400244,140.7627568210908,164.25260307547268,178.27757178105963,174.3790943791156,0.9930322740356434,174.79383410236278,175.18227393138824
Anantasana,1,122.52363451776822,108.0028902139984,165.39253456268375,178.81766116600065,171.35874563513028,0.4092665235765235,174.7551868867248,176.08872260365078
Anantasana,1,121.04938600163914,109.49897219040118,165.26216052882467,178.88020032317002,168.09731876287518,0.3060496295292304,177.0364395833386,177.00753486615176
Anantasana,1,152.9688661520322,69.67867282706186,166.3185814367629,179.30292688396165,169.78173536936765,0.7058361480797354,178.3091566329374,171.2968761461983
Anantasana,1,141.397405455058,77.81280691188817,165.60102585331666,179.4625424597381,169.08112514354883,0.6093345170236668,176.83093717904296,177.43095908707568
Anantasana,1,147.1295679767419,65.1914504422609,166.6351394843696,179.24824725488634,168.19852863367896,1.2977445859458092,175.92613939607926,176.22594319987658
Anantasana,1,166.22488303644462,47.13922497167704,166.03631403986216,179.22391051521095,166.9844490063223,1.213682201380311,175.3567683353419,176.2328570151385
Anantasana,1,168.31041674705364,42.09158386942863,170.27919342333837,175.9081233333536,178.89774884261237,3.2136011383419714,174.5951738381052,178.637576916362
Anantasana,1,170.9639537712644,40.41336841786779,167.4510513641303,177.2108493345754,169.17512811865623,2.1358394758378267,174.56595754647716,175.9494188318391
Anantasana,1,162.42829650318401,44.18912096246663,169.9083989067388,179.90958027782102,174.75345221291087,5.1581116223004555,172.760436326069,174.130764974004
Anantasana,1,178.45178635117836,29.368756654264416,168.62148895750943,178.2120421707418,167.19818637201536,3.8700520585765714,178.47258792847327,178.41939662675645
Anantasana,1,174.6762165668265,31.478954546138198,171.73124028812802,176.20378891246776,178.14048065084452,0.2299471361225294,171.7880327245,177.3485108576913
Anantasana,1,176.79872404071818,24.10688881723985,175.737054695735,179.0390969885253,165.43324019296733,6.385036181790952,176.86004946089503,179.53800858789896
Anantasana,1,179.64410721615155,24.157788723781323,176.05801560296717,178.8926822751206,165.73574842743935,5.655826804920764,175.7609118196506,178.16476302960558
Anantasana,1,178.77041210404298,23.945753629082162,177.94679944544436,178.0076358517447,166.30851551015766,2.365235439850401,176.58525511377462,176.69166553621972
Anantasana,1,178.57618265132322,24.344681776375865,175.22622955667785,172.4513783412984,167.5601782451427,4.6720741078349874,176.46344758572923,179.94859242237004
Anantasana,1,176.23337689711732,23.422063436451026,128.23195889531158,98.31616197453286,163.30028177550096,1.3130690291607174,178.4318382694831,176.9948102580499
Anantasana,1,174.95314976197028,20.82308292292987,177.55152092676033,171.67554622334913,160.1385835012501,1.2259151263384815,179.73693053974378,178.31763485150955
Anantasana,1,170.4262905967557,20.98967214528966,170.09870068041246,175.149994639682,160.4547699625823,8.05744894640989,170.23150627431454,164.58885595177995
Anantasana,1,171.59422254373914,21.14379799130586,158.67773264224996,129.19104072437077,158.58128917411744,4.118783823498909,175.68750677136364,178.81287286893573
Anantasana,1,9.014697649443203,3.976100924288483,178.2568189033663,165.68019539844025,170.48618007290176,11.661028929343937,171.04389096441415,167.21944615334243
Anantasana,1,174.05374842581605,15.99473321910699,179.86088159177578,172.81906589363652,158.87638101462966,16.978993909952344,179.03613209986625,167.17933321593972
Anantasana,1,4.839162300411014,6.263547325588877,154.4635474878114,170.23194683864756,150.37922751493613,21.530437894988857,179.27496809585037,177.14643080871954
Anantasana,1,174.99086313859578,13.23356702403545,74.029329280885,71.16597829372859,135.12858092616784,19.675601291088928,178.53992850952753,179.6513390587467
Anantasana,1,21.228045078775146,150.86307437577724,166.39663507792784,171.14190711767955,176.58825406266877,16.777400979581376,174.32239594927498,179.01886168809332
Anantasana,1,27.027923988102632,117.39027375396448,176.25068057761595,127.70832889954829,170.29181318292058,11.791046483450373,178.06234300097614,170.38981283033687
Anantasana,1,174.6719039919245,4.941269698641281,173.7158799148306,161.7503473331374,94.48103582312983,22.48343797095231,175.02557155166676,172.97295079467816
Anantasana,1,153.97986766979926,47.499170464773925,153.72074142794582,155.278203694984,105.35419387141026,173.40092569121268,175.38114450758795,159.95034395205272
Anantasana,1,138.4461673283081,30.491011222149915,129.15646774793598,176.92026895669724,172.18623739095946,16.42463034421633,126.97903322964923,124.05406175405386
Anantasana,1,162.57275509712616,54.84202768714611,84.35702293626315,64.24082314670024,171.24203180631162,129.28204757380092,98.61646574354012,106.93722032995989
Anantasana,1,141.82798671503653,26.426087191239564,77.35810326348803,143.35838533920688,172.0573983838279,44.730892026736164,179.44603506581066,126.12245875855577
Anantasana,1,174.45993696765518,15.830052652711249,45.34461253953049,179.50350447546782,94.2848976848962,55.625516636077826,167.34170811723513,179.4594479457686
Anantasana,1,176.93607594558955,13.655155959614756,179.4002796912516,171.89724882940155,176.18736193490787,3.5955881372777965,0.8210488378518621,123.08175239476095
Anantasana,1,10.440134384588532,82.97455530434334,170.79771767358966,169.0216672194603,91.3228023199743,73.13961375206314,178.81316825721584,176.78911338798022
Anantasana,1,127.55993148383475,139.13381120898174,178.679841208721,165.06027537175757,31.415975398524687,1.4975227459510536,174.59200960123414,174.04606204060556
Anantasana,1,117.05945783933723,40.422875534105636,169.30784965029883,164.35057253504652,171.07737413541017,19.735896269013526,160.1246378871319,131.68236214218433
Anantasana,1,149.47488177425674,29.533783887270733,178.26894690629985,178.94697970369904,22.03541078301127,174.05444471830293,172.4052982887595,154.1768720077787
